order_id,order_date,supplier,product,category,quantity,unit_price,total_cost,delivery_days,complaint
PO-025749,2026-03-29,GreenFields GmbH,Rindfleisch,Fleisch,691,11.05,7635.55,2,Nein
PO-023237,2026-03-29,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,816,4.99,4071.84,4,Nein
PO-042290,2026-03-29,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,237,2.21,523.77,3,Nein
PO-008970,2026-03-29,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,297,2.38,706.86,3,Nein
PO-028531,2026-03-29,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,234,5.21,1219.14,3,Nein
PO-024157,2026-03-29,AgroFresh GmbH,Käse,Milchprodukte,172,6.3,1083.6,2,Nein
PO-047675,2026-03-29,LandGut GmbH,Käse,Milchprodukte,379,5.79,2194.41,6,Nein
PO-008679,2026-03-29,GreenFields GmbH,Karotten,Obst & Gemüse,899,1.21,1087.79,7,Nein
PO-028885,2026-03-29,AgroFresh GmbH,Rindfleisch,Fleisch,372,11.72,4359.84,3,Nein
PO-047095,2026-03-29,BioHarvest GmbH,Käse,Milchprodukte,495,6.95,3440.25,4,Nein
PO-011047,2026-03-29,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,600,2.19,1314.0,3,Nein
PO-025364,2026-03-29,AgroFresh GmbH,Milch,Milchprodukte,959,1.06,1016.54,5,Nein
PO-026597,2026-03-29,FreshTrade GmbH,Kartoffeln,Obst & Gemüse,707,1.04,735.28,8,Nein
PO-023825,2026-03-30,FreshTrade GmbH,Rindfleisch,Fleisch,561,10.97,6154.17,7,Ja
PO-008835,2026-03-30,LandGut GmbH,Tomaten,Obst & Gemüse,575,2.09,1201.75,8,Nein
PO-024028,2026-03-30,EuroFoods GmbH,Äpfel,Obst & Gemüse,129,1.56,201.24,5,Nein
PO-005055,2026-03-30,FreshTrade GmbH,Kartoffeln,Obst & Gemüse,531,1.08,573.48,6,Nein
PO-013520,2026-03-30,GreenFields GmbH,Joghurt,Milchprodukte,578,0.7,404.6,9,Nein
PO-019589,2026-03-30,GreenFields GmbH,Kartoffeln,Obst & Gemüse,675,0.91,614.25,8,Nein
PO-041167,2026-03-30,EuroFoods GmbH,Milch,Milchprodukte,405,1.04,421.2,3,Nein
PO-044131,2026-03-30,LandGut GmbH,Äpfel,Obst & Gemüse,316,1.41,445.56,6,Nein
PO-032224,2026-03-30,BioHarvest GmbH,Käse,Milchprodukte,268,6.7,1795.6,4,Nein
PO-009483,2026-03-30,AgroFresh GmbH,Nudeln,Getreide,455,1.29,586.95,6,Nein
PO-036184,2026-03-30,BioHarvest GmbH,Kartoffeln,Obst & Gemüse,707,1.14,805.98,5,Nein
PO-000554,2026-03-30,FoodSupply GmbH,Äpfel,Obst & Gemüse,162,1.64,265.68,6,Nein
PO-003147,2026-03-30,GreenFields GmbH,Kartoffeln,Obst & Gemüse,644,0.9,579.6,6,Nein
PO-003149,2026-03-30,GreenFields GmbH,Rindfleisch,Fleisch,719,11.63,8361.97,5,Nein
PO-014930,2026-03-30,BioHarvest GmbH,Äpfel,Obst & Gemüse,149,1.53,227.97,6,Nein
PO-017202,2026-03-30,NordFood GmbH,Tomaten,Obst & Gemüse,260,2.24,582.4,4,Nein
PO-015344,2026-03-30,BioHarvest GmbH,Hähnchen,Fleisch,586,7.73,4529.78,3,Nein
PO-019670,2026-03-30,LandGut GmbH,Reis,Getreide,361,1.8,649.8,8,Nein
PO-000323,2026-03-30,EuroFoods GmbH,Hähnchen,Fleisch,14,7.07,98.98,3,Nein
PO-031526,2026-03-30,BioHarvest GmbH,Rindfleisch,Fleisch,249,13.06,3251.94,5,Nein
PO-007854,2026-03-30,AgroFresh GmbH,Kartoffeln,Obst & Gemüse,502,1.08,542.16,2,Nein
PO-041031,2026-03-30,EuroFoods GmbH,Butter,Milchprodukte,482,2.42,1166.44,4,Nein
PO-027267,2026-03-30,AgroFresh GmbH,Bananen,Obst & Gemüse,803,1.47,1180.41,3,Nein
PO-035903,2026-03-30,EuroFoods GmbH,Rindfleisch,Fleisch,275,11.43,3143.25,4,Nein
PO-011680,2026-03-30,FreshTrade GmbH,Reis,Getreide,36,1.82,65.52,6,Nein
PO-014556,2026-03-30,EuroFoods GmbH,Milch,Milchprodukte,498,1.07,532.86,2,Nein
PO-023818,2026-03-30,LandGut GmbH,Hähnchen,Fleisch,638,6.34,4044.92,8,Ja
PO-042374,2026-03-30,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,492,2.21,1087.32,3,Nein
PO-033451,2026-03-30,LandGut GmbH,TK-Gemüse,Tiefkühlprodukte,148,2.62,387.76,7,Nein
PO-046399,2026-03-30,EuroFoods GmbH,Butter,Milchprodukte,277,2.37,656.49,4,Nein
PO-045710,2026-03-30,FreshTrade GmbH,Äpfel,Obst & Gemüse,295,1.35,398.25,7,Nein
PO-040134,2026-03-30,EuroFoods GmbH,Mehl,Getreide,750,0.93,697.5,4,Nein
PO-004126,2026-03-30,BioHarvest GmbH,Rindfleisch,Fleisch,89,12.07,1074.23,4,Nein
PO-014019,2026-03-30,LandGut GmbH,Karotten,Obst & Gemüse,679,1.22,828.38,7,Nein
PO-047827,2026-03-30,GreenFields GmbH,Putenfleisch,Fleisch,708,7.4,5239.2,7,Ja
PO-023162,2026-03-30,EuroFoods GmbH,Joghurt,Milchprodukte,747,0.77,575.19,5,Nein
PO-004060,2026-03-30,LandGut GmbH,Bananen,Obst & Gemüse,861,1.3,1119.3,8,Nein
PO-044416,2026-03-30,FoodSupply GmbH,Butter,Milchprodukte,362,2.47,894.14,3,Nein
PO-025255,2026-03-30,BioHarvest GmbH,TK-Beeren,Tiefkühlprodukte,807,5.59,4511.13,2,Nein
PO-004541,2026-03-30,NordFood GmbH,Milch,Milchprodukte,119,1.02,121.38,1,Nein
PO-010084,2026-03-30,GreenFields GmbH,TK-Pommes,Tiefkühlprodukte,410,2.08,852.8,7,Nein
PO-039340,2026-03-30,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,271,2.3,623.3,3,Nein
PO-014924,2026-03-30,GreenFields GmbH,Kartoffeln,Obst & Gemüse,856,1.01,864.56,5,Nein
PO-037817,2026-03-30,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,537,2.18,1170.66,5,Nein
PO-047879,2026-03-30,FoodSupply GmbH,Putenfleisch,Fleisch,331,8.52,2820.12,4,Nein
PO-008366,2026-03-30,NordFood GmbH,Putenfleisch,Fleisch,488,7.71,3762.48,5,Nein
PO-013108,2026-03-30,LandGut GmbH,Äpfel,Obst & Gemüse,577,1.44,830.88,4,Ja
PO-015794,2026-03-30,GreenFields GmbH,Käse,Milchprodukte,742,5.67,4207.14,3,Nein
PO-018743,2026-03-30,EuroFoods GmbH,Butter,Milchprodukte,102,2.56,261.12,2,Nein
PO-009758,2026-03-30,FreshTrade GmbH,Bananen,Obst & Gemüse,860,1.17,1006.2,4,Nein
PO-009714,2026-03-30,FoodSupply GmbH,Tomaten,Obst & Gemüse,529,2.19,1158.51,3,Nein
PO-023673,2026-03-31,LandGut GmbH,Butter,Milchprodukte,307,2.19,672.33,7,Nein
PO-041164,2026-03-31,AgroFresh GmbH,TK-Pommes,Tiefkühlprodukte,624,2.27,1416.48,4,Nein
PO-045576,2026-03-31,EuroFoods GmbH,Joghurt,Milchprodukte,590,0.77,454.3,4,Nein
PO-023519,2026-03-31,BioHarvest GmbH,Karotten,Obst & Gemüse,292,1.25,365.0,3,Nein
PO-041223,2026-03-31,LandGut GmbH,TK-Gemüse,Tiefkühlprodukte,656,2.5,1640.0,7,Nein
PO-005979,2026-03-31,FoodSupply GmbH,Tomaten,Obst & Gemüse,476,2.18,1037.68,4,Nein
PO-039578,2026-03-31,FreshTrade GmbH,Rindfleisch,Fleisch,781,11.14,8700.34,5,Nein
PO-038906,2026-03-31,EuroFoods GmbH,Nudeln,Getreide,785,1.19,934.15,5,Nein
PO-028622,2026-03-31,LandGut GmbH,Nudeln,Getreide,929,1.14,1059.06,7,Nein
PO-041041,2026-03-31,BioHarvest GmbH,Kartoffeln,Obst & Gemüse,451,1.15,518.65,3,Nein
PO-021391,2026-03-31,EuroFoods GmbH,Mehl,Getreide,876,0.86,753.36,4,Nein
PO-039265,2026-03-31,LandGut GmbH,Käse,Milchprodukte,196,5.59,1095.64,8,Nein
PO-033422,2026-03-31,GreenFields GmbH,Mehl,Getreide,982,0.85,834.7,5,Ja
PO-033313,2026-03-31,GreenFields GmbH,TK-Gemüse,Tiefkühlprodukte,391,2.7,1055.7,4,Nein
PO-049721,2026-03-31,NordFood GmbH,Butter,Milchprodukte,101,2.54,256.54,5,Nein
PO-045964,2026-03-31,LandGut GmbH,Mehl,Getreide,159,0.76,120.84,6,Nein
PO-004064,2026-03-31,BioHarvest GmbH,Rindfleisch,Fleisch,859,13.81,11862.79,4,Nein
PO-037581,2026-03-31,AgroFresh GmbH,Butter,Milchprodukte,952,2.44,2322.88,3,Nein
PO-004461,2026-03-31,NordFood GmbH,Reis,Getreide,447,1.91,853.77,3,Nein
PO-042121,2026-03-31,EuroFoods GmbH,Rindfleisch,Fleisch,941,13.13,12355.33,3,Nein
PO-025372,2026-03-31,AgroFresh GmbH,Käse,Milchprodukte,123,6.08,747.84,4,Nein
PO-016180,2026-03-31,LandGut GmbH,Mehl,Getreide,505,0.81,409.05,7,Ja
PO-048626,2026-03-31,FoodSupply GmbH,TK-Beeren,Tiefkühlprodukte,370,5.14,1901.8,5,Nein
PO-026138,2026-03-31,NordFood GmbH,Joghurt,Milchprodukte,118,0.73,86.14,2,Nein
PO-021015,2026-03-31,FoodSupply GmbH,Haferflocken,Getreide,571,1.5,856.5,4,Nein
PO-042989,2026-03-31,FoodSupply GmbH,Mehl,Getreide,461,0.95,437.95,3,Nein
PO-021201,2026-03-31,LandGut GmbH,Butter,Milchprodukte,423,2.3,972.9,8,Nein
PO-033715,2026-03-31,EuroFoods GmbH,Rindfleisch,Fleisch,388,12.34,4787.92,6,Nein
PO-027531,2026-03-31,AgroFresh GmbH,Haferflocken,Getreide,243,1.46,354.78,1,Nein
PO-019230,2026-03-31,FreshTrade GmbH,Bananen,Obst & Gemüse,967,1.27,1228.09,3,Nein
PO-017509,2026-03-31,NordFood GmbH,Bananen,Obst & Gemüse,928,1.34,1243.52,1,Nein
PO-011067,2026-03-31,BioHarvest GmbH,Mehl,Getreide,833,0.93,774.69,4,Nein
PO-001378,2026-03-31,LandGut GmbH,Mehl,Getreide,658,0.84,552.72,5,Nein
PO-037294,2026-03-31,AgroFresh GmbH,Tomaten,Obst & Gemüse,422,2.18,919.96,3,Nein
PO-035416,2026-03-31,NordFood GmbH,Mehl,Getreide,329,0.89,292.81,4,Nein
PO-019037,2026-03-31,EuroFoods GmbH,Bananen,Obst & Gemüse,869,1.44,1251.36,3,Nein
PO-019024,2026-03-31,NordFood GmbH,TK-Beeren,Tiefkühlprodukte,24,5.06,121.44,1,Nein
PO-049862,2026-03-31,BioHarvest GmbH,Reis,Getreide,314,2.16,678.24,3,Nein
PO-007776,2026-03-31,BioHarvest GmbH,Kartoffeln,Obst & Gemüse,327,1.03,336.81,6,Nein
PO-005641,2026-03-31,NordFood GmbH,Milch,Milchprodukte,430,1.03,442.9,3,Nein
PO-036206,2026-03-31,GreenFields GmbH,TK-Gemüse,Tiefkühlprodukte,373,2.62,977.26,5,Nein
PO-034707,2026-03-31,FreshTrade GmbH,Rindfleisch,Fleisch,257,12.27,3153.39,4,Ja
PO-018559,2026-03-31,FoodSupply GmbH,Käse,Milchprodukte,781,6.22,4857.82,3,Nein
PO-036374,2026-03-31,FreshTrade GmbH,Butter,Milchprodukte,892,2.27,2024.84,5,Nein
PO-001745,2026-03-31,AgroFresh GmbH,Tomaten,Obst & Gemüse,485,2.26,1096.1,2,Nein
PO-009439,2026-03-31,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,819,2.42,1981.98,2,Nein
PO-015883,2026-03-31,NordFood GmbH,Joghurt,Milchprodukte,934,0.79,737.86,4,Nein
PO-024608,2026-03-31,LandGut GmbH,Butter,Milchprodukte,755,2.16,1630.8,6,Nein
PO-027320,2026-03-31,LandGut GmbH,Karotten,Obst & Gemüse,738,1.18,870.84,8,Nein
PO-012073,2026-03-31,GreenFields GmbH,TK-Pommes,Tiefkühlprodukte,148,2.02,298.96,5,Nein
PO-036613,2026-03-31,NordFood GmbH,Äpfel,Obst & Gemüse,593,1.55,919.15,4,Nein
PO-029416,2026-03-31,NordFood GmbH,Haferflocken,Getreide,681,1.49,1014.69,4,Nein
PO-016921,2026-03-31,LandGut GmbH,TK-Gemüse,Tiefkühlprodukte,874,2.35,2053.9,8,Ja
PO-015401,2026-03-31,FoodSupply GmbH,Hähnchen,Fleisch,881,7.08,6237.48,2,Nein
PO-009529,2026-03-31,LandGut GmbH,Milch,Milchprodukte,166,1.0,166.0,4,Nein
PO-019575,2026-04-01,FreshTrade GmbH,TK-Gemüse,Tiefkühlprodukte,811,2.6,2108.6,5,Nein
PO-002809,2026-04-01,AgroFresh GmbH,Äpfel,Obst & Gemüse,149,1.56,232.44,6,Nein
PO-004517,2026-04-01,FreshTrade GmbH,Milch,Milchprodukte,515,1.0,515.0,9,Nein
PO-009108,2026-04-01,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,855,2.16,1846.8,4,Nein
PO-043329,2026-04-01,FoodSupply GmbH,Hähnchen,Fleisch,387,7.63,2952.81,3,Nein
PO-026483,2026-04-01,NordFood GmbH,Joghurt,Milchprodukte,260,0.72,187.2,3,Nein
PO-005997,2026-04-01,LandGut GmbH,Kartoffeln,Obst & Gemüse,776,0.94,729.44,5,Nein
PO-014963,2026-04-01,FreshTrade GmbH,Joghurt,Milchprodukte,431,0.76,327.56,6,Nein
PO-042135,2026-04-01,NordFood GmbH,Butter,Milchprodukte,563,2.29,1289.27,4,Nein
PO-014205,2026-04-01,EuroFoods GmbH,Rindfleisch,Fleisch,989,12.06,11927.34,6,Nein
PO-025445,2026-04-01,BioHarvest GmbH,TK-Gemüse,Tiefkühlprodukte,325,3.03,984.75,2,Nein
PO-013527,2026-04-01,LandGut GmbH,Äpfel,Obst & Gemüse,661,1.45,958.45,5,Nein
PO-043000,2026-04-01,FoodSupply GmbH,Karotten,Obst & Gemüse,540,1.24,669.6,4,Nein
PO-007034,2026-04-01,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,870,5.38,4680.6,2,Nein
PO-043614,2026-04-01,NordFood GmbH,Putenfleisch,Fleisch,943,8.38,7902.34,3,Nein
PO-002695,2026-04-01,LandGut GmbH,TK-Gemüse,Tiefkühlprodukte,990,2.62,2593.8,6,Nein
PO-005802,2026-04-01,FoodSupply GmbH,Käse,Milchprodukte,397,6.33,2513.01,3,Nein
PO-024245,2026-04-01,NordFood GmbH,Rindfleisch,Fleisch,455,12.08,5496.4,1,Nein
PO-026382,2026-04-01,EuroFoods GmbH,Rindfleisch,Fleisch,43,12.19,524.17,5,Nein
PO-024284,2026-04-01,AgroFresh GmbH,Joghurt,Milchprodukte,873,0.81,707.13,3,Ja
PO-024433,2026-04-01,LandGut GmbH,Butter,Milchprodukte,637,2.24,1426.88,5,Nein
PO-003063,2026-04-01,NordFood GmbH,Haferflocken,Getreide,186,1.42,264.12,4,Nein
PO-011744,2026-04-01,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,414,2.24,927.36,1,Nein
PO-011606,2026-04-01,FoodSupply GmbH,Rindfleisch,Fleisch,936,12.3,11512.8,4,Nein
PO-000386,2026-04-01,FoodSupply GmbH,Nudeln,Getreide,418,1.24,518.32,3,Nein
PO-016776,2026-04-01,FreshTrade GmbH,Äpfel,Obst & Gemüse,554,1.5,831.0,6,Nein
PO-032775,2026-04-01,LandGut GmbH,Tomaten,Obst & Gemüse,883,2.07,1827.81,6,Nein
PO-010196,2026-04-01,AgroFresh GmbH,Karotten,Obst & Gemüse,746,1.26,939.96,4,Nein
PO-037675,2026-04-01,GreenFields GmbH,Joghurt,Milchprodukte,494,0.74,365.56,6,Ja
PO-006780,2026-04-01,FreshTrade GmbH,Mehl,Getreide,494,0.75,370.5,5,Nein
PO-000091,2026-04-01,AgroFresh GmbH,Butter,Milchprodukte,761,2.52,1917.72,4,Nein
PO-009932,2026-04-01,GreenFields GmbH,Rindfleisch,Fleisch,282,12.31,3471.42,6,Nein
PO-011531,2026-04-01,GreenFields GmbH,Mehl,Getreide,822,0.85,698.7,6,Nein
PO-039973,2026-04-01,NordFood GmbH,Karotten,Obst & Gemüse,511,1.16,592.76,2,Nein
PO-001757,2026-04-01,LandGut GmbH,Karotten,Obst & Gemüse,690,1.06,731.4,6,Nein
PO-026254,2026-04-01,NordFood GmbH,Putenfleisch,Fleisch,140,7.83,1096.2,2,Nein
PO-003071,2026-04-01,FoodSupply GmbH,Putenfleisch,Fleisch,514,8.61,4425.54,2,Nein
PO-004865,2026-04-01,AgroFresh GmbH,TK-Gemüse,Tiefkühlprodukte,696,2.97,2067.12,2,Nein
PO-024523,2026-04-01,BioHarvest GmbH,Tomaten,Obst & Gemüse,92,2.49,229.08,1,Nein
PO-016689,2026-04-01,GreenFields GmbH,Haferflocken,Getreide,30,1.37,41.1,8,Nein
PO-019290,2026-04-01,BioHarvest GmbH,Nudeln,Getreide,216,1.22,263.52,3,Nein
PO-003499,2026-04-01,BioHarvest GmbH,Reis,Getreide,893,2.1,1875.3,2,Nein
PO-005554,2026-04-01,LandGut GmbH,Reis,Getreide,32,1.88,60.16,7,Ja
PO-040769,2026-04-01,BioHarvest GmbH,TK-Gemüse,Tiefkühlprodukte,206,2.87,591.22,2,Nein
PO-004885,2026-04-01,NordFood GmbH,Joghurt,Milchprodukte,471,0.78,367.38,5,Nein
PO-004204,2026-04-01,BioHarvest GmbH,Rindfleisch,Fleisch,666,13.08,8711.28,2,Nein
PO-016554,2026-04-01,BioHarvest GmbH,Milch,Milchprodukte,232,1.15,266.8,2,Nein
PO-031908,2026-04-01,LandGut GmbH,Bananen,Obst & Gemüse,716,1.27,909.32,4,Nein
PO-033473,2026-04-01,BioHarvest GmbH,Äpfel,Obst & Gemüse,970,1.67,1619.9,3,Nein
PO-019375,2026-04-01,FoodSupply GmbH,Kartoffeln,Obst & Gemüse,448,1.01,452.48,2,Nein
PO-046927,2026-04-01,BioHarvest GmbH,Mehl,Getreide,476,0.97,461.72,2,Nein
PO-024122,2026-04-01,NordFood GmbH,Hähnchen,Fleisch,506,6.76,3420.56,2,Nein
PO-010567,2026-04-01,EuroFoods GmbH,Joghurt,Milchprodukte,670,0.81,542.7,4,Nein
PO-049914,2026-04-01,NordFood GmbH,Putenfleisch,Fleisch,964,7.93,7644.52,2,Nein
PO-030381,2026-04-02,FoodSupply GmbH,Mehl,Getreide,958,0.95,910.1,6,Nein
PO-034251,2026-04-02,FreshTrade GmbH,Joghurt,Milchprodukte,78,0.73,56.94,5,Nein
PO-021159,2026-04-02,BioHarvest GmbH,TK-Gemüse,Tiefkühlprodukte,111,2.99,331.89,4,Nein
PO-024181,2026-04-02,FreshTrade GmbH,Joghurt,Milchprodukte,126,0.75,94.5,4,Nein
PO-049702,2026-04-02,EuroFoods GmbH,Joghurt,Milchprodukte,561,0.77,431.97,4,Nein
PO-043867,2026-04-02,BioHarvest GmbH,Tomaten,Obst & Gemüse,362,2.38,861.56,2,Nein
PO-032738,2026-04-02,FoodSupply GmbH,Käse,Milchprodukte,434,6.31,2738.54,3,Nein
PO-025544,2026-04-02,LandGut GmbH,Äpfel,Obst & Gemüse,292,1.51,440.92,7,Nein
PO-032472,2026-04-02,FreshTrade GmbH,Karotten,Obst & Gemüse,808,1.21,977.68,4,Nein
PO-045373,2026-04-02,EuroFoods GmbH,Butter,Milchprodukte,454,2.28,1035.12,3,Nein
PO-041861,2026-04-02,BioHarvest GmbH,Putenfleisch,Fleisch,518,9.1,4713.8,3,Nein
PO-022240,2026-04-02,BioHarvest GmbH,Butter,Milchprodukte,305,2.75,838.75,4,Nein
PO-012939,2026-04-02,GreenFields GmbH,Milch,Milchprodukte,982,0.97,952.54,6,Nein
PO-034129,2026-04-02,FoodSupply GmbH,Tomaten,Obst & Gemüse,389,2.22,863.58,4,Nein
PO-018541,2026-04-02,AgroFresh GmbH,Joghurt,Milchprodukte,63,0.8,50.4,6,Nein
PO-049908,2026-04-02,BioHarvest GmbH,Tomaten,Obst & Gemüse,292,2.43,709.56,2,Nein
PO-019578,2026-04-02,FreshTrade GmbH,Mehl,Getreide,443,0.84,372.12,6,Nein
PO-049558,2026-04-02,FreshTrade GmbH,Reis,Getreide,903,1.83,1652.49,6,Nein
PO-031042,2026-04-02,FoodSupply GmbH,Haferflocken,Getreide,318,1.41,448.38,4,Ja
PO-001238,2026-04-02,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,336,5.05,1696.8,4,Nein
PO-001833,2026-04-02,EuroFoods GmbH,Hähnchen,Fleisch,537,7.38,3963.06,2,Nein
PO-047502,2026-04-02,NordFood GmbH,Mehl,Getreide,830,0.92,763.6,7,Nein
PO-004138,2026-04-02,BioHarvest GmbH,TK-Beeren,Tiefkühlprodukte,503,5.7,2867.1,1,Nein
PO-031341,2026-04-02,EuroFoods GmbH,Käse,Milchprodukte,576,6.32,3640.32,3,Nein
PO-025938,2026-04-02,GreenFields GmbH,Bananen,Obst & Gemüse,184,1.27,233.68,7,Nein
PO-000971,2026-04-02,NordFood GmbH,Tomaten,Obst & Gemüse,578,2.18,1260.04,4,Nein
PO-016437,2026-04-02,NordFood GmbH,Äpfel,Obst & Gemüse,818,1.48,1210.64,4,Nein
PO-029508,2026-04-02,AgroFresh GmbH,Hähnchen,Fleisch,123,7.29,896.67,2,Nein
PO-035520,2026-04-02,EuroFoods GmbH,Nudeln,Getreide,714,1.15,821.1,6,Nein
PO-047170,2026-04-02,LandGut GmbH,Reis,Getreide,560,1.72,963.2,6,Nein
PO-019465,2026-04-02,GreenFields GmbH,TK-Beeren,Tiefkühlprodukte,598,4.54,2714.92,5,Nein
PO-029076,2026-04-02,GreenFields GmbH,Karotten,Obst & Gemüse,913,1.15,1049.95,6,Nein
PO-035663,2026-04-02,LandGut GmbH,Tomaten,Obst & Gemüse,428,1.94,830.32,5,Nein
PO-046107,2026-04-02,EuroFoods GmbH,Kartoffeln,Obst & Gemüse,532,1.05,558.6,8,Nein
PO-049026,2026-04-02,FoodSupply GmbH,Kartoffeln,Obst & Gemüse,685,1.02,698.7,3,Nein
PO-011952,2026-04-02,GreenFields GmbH,Rindfleisch,Fleisch,801,10.82,8666.82,8,Ja
PO-010460,2026-04-02,LandGut GmbH,Äpfel,Obst & Gemüse,931,1.36,1266.16,6,Ja
PO-012218,2026-04-02,AgroFresh GmbH,Haferflocken,Getreide,241,1.5,361.5,3,Nein
PO-036248,2026-04-02,LandGut GmbH,Rindfleisch,Fleisch,521,11.7,6095.7,6,Nein
PO-015066,2026-04-02,FoodSupply GmbH,Joghurt,Milchprodukte,866,0.73,632.18,4,Nein
PO-034207,2026-04-02,GreenFields GmbH,Milch,Milchprodukte,231,0.93,214.83,9,Nein
PO-032150,2026-04-02,FreshTrade GmbH,TK-Beeren,Tiefkühlprodukte,935,4.79,4478.65,6,Nein
PO-005807,2026-04-02,BioHarvest GmbH,Bananen,Obst & Gemüse,503,1.53,769.59,3,Nein
PO-001643,2026-04-02,LandGut GmbH,Haferflocken,Getreide,217,1.32,286.44,7,Nein
PO-019744,2026-04-02,FreshTrade GmbH,Nudeln,Getreide,797,1.12,892.64,5,Nein
PO-021940,2026-04-02,EuroFoods GmbH,Rindfleisch,Fleisch,453,12.55,5685.15,4,Nein
PO-042571,2026-04-02,NordFood GmbH,Äpfel,Obst & Gemüse,927,1.64,1520.28,3,Nein
PO-026201,2026-04-02,FoodSupply GmbH,Milch,Milchprodukte,57,1.05,59.85,7,Nein
PO-045086,2026-04-02,NordFood GmbH,Reis,Getreide,399,1.9,758.1,5,Nein
PO-000552,2026-04-02,GreenFields GmbH,Joghurt,Milchprodukte,302,0.7,211.4,6,Nein
PO-026930,2026-04-02,LandGut GmbH,Hähnchen,Fleisch,559,6.42,3588.78,7,Nein
PO-016397,2026-04-03,EuroFoods GmbH,Rindfleisch,Fleisch,217,12.35,2679.95,3,Nein
PO-048588,2026-04-03,AgroFresh GmbH,Tomaten,Obst & Gemüse,330,2.33,768.9,2,Nein
PO-024134,2026-04-03,AgroFresh GmbH,Äpfel,Obst & Gemüse,707,1.62,1145.34,4,Nein
PO-015086,2026-04-03,FreshTrade GmbH,Milch,Milchprodukte,380,1.07,406.6,7,Nein
PO-046787,2026-04-03,LandGut GmbH,TK-Pommes,Tiefkühlprodukte,104,1.97,204.88,8,Nein
PO-048373,2026-04-03,FoodSupply GmbH,Karotten,Obst & Gemüse,544,1.22,663.68,3,Nein
PO-037285,2026-04-03,FreshTrade GmbH,Joghurt,Milchprodukte,391,0.78,304.98,3,Nein
PO-011663,2026-04-03,EuroFoods GmbH,Joghurt,Milchprodukte,824,0.75,618.0,4,Nein
PO-009788,2026-04-03,EuroFoods GmbH,Äpfel,Obst & Gemüse,607,1.54,934.78,1,Nein
PO-041020,2026-04-03,AgroFresh GmbH,Äpfel,Obst & Gemüse,766,1.53,1171.98,1,Nein
PO-038192,2026-04-03,NordFood GmbH,TK-Gemüse,Tiefkühlprodukte,680,2.64,1795.2,6,Nein
PO-032351,2026-04-03,FoodSupply GmbH,Putenfleisch,Fleisch,98,8.04,787.92,2,Nein
PO-035776,2026-04-03,AgroFresh GmbH,Joghurt,Milchprodukte,443,0.82,363.26,3,Nein
PO-036901,2026-04-03,EuroFoods GmbH,Äpfel,Obst & Gemüse,955,1.48,1413.4,3,Nein
PO-015137,2026-04-03,AgroFresh GmbH,Milch,Milchprodukte,656,1.06,695.36,2,Nein
PO-023782,2026-04-03,AgroFresh GmbH,Tomaten,Obst & Gemüse,771,2.28,1757.88,1,Nein
PO-005005,2026-04-03,EuroFoods GmbH,Joghurt,Milchprodukte,231,0.79,182.49,7,Nein
PO-032187,2026-04-03,NordFood GmbH,TK-Gemüse,Tiefkühlprodukte,494,2.81,1388.14,3,Nein
PO-021887,2026-04-03,BioHarvest GmbH,Reis,Getreide,503,2.33,1171.99,1,Nein
PO-025920,2026-04-03,BioHarvest GmbH,Butter,Milchprodukte,399,2.58,1029.42,4,Nein
PO-023037,2026-04-03,NordFood GmbH,Kartoffeln,Obst & Gemüse,147,0.99,145.53,7,Nein
PO-037861,2026-04-03,AgroFresh GmbH,Käse,Milchprodukte,643,6.23,4005.89,2,Nein
PO-036860,2026-04-03,NordFood GmbH,TK-Beeren,Tiefkühlprodukte,748,4.97,3717.56,2,Nein
PO-040936,2026-04-03,FreshTrade GmbH,Milch,Milchprodukte,605,1.1,665.5,4,Nein
PO-046686,2026-04-03,NordFood GmbH,Milch,Milchprodukte,655,1.0,655.0,3,Ja
PO-041706,2026-04-03,AgroFresh GmbH,Nudeln,Getreide,293,1.34,392.62,3,Nein
PO-002565,2026-04-03,NordFood GmbH,Joghurt,Milchprodukte,446,0.79,352.34,4,Nein
PO-005247,2026-04-03,AgroFresh GmbH,Bananen,Obst & Gemüse,655,1.41,923.55,4,Nein
PO-035171,2026-04-03,FreshTrade GmbH,Käse,Milchprodukte,56,6.03,337.68,2,Nein
PO-006001,2026-04-03,GreenFields GmbH,Joghurt,Milchprodukte,528,0.7,369.6,7,Nein
PO-036922,2026-04-03,EuroFoods GmbH,Reis,Getreide,196,2.09,409.64,6,Nein
PO-021605,2026-04-03,BioHarvest GmbH,Joghurt,Milchprodukte,323,0.86,277.78,2,Nein
PO-020549,2026-04-03,LandGut GmbH,Tomaten,Obst & Gemüse,446,2.0,892.0,6,Nein
